Genome ID,Genome Name,Antibiotic,Resistant Phenotype,AMR_Label
573.13248,Klebsiella pneumoniae KPN126ec,meropenem,Susceptible,0
573.12923,Klebsiella pneumoniae 83,meropenem,Susceptible,0
72407.489,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864850,meropenem,Susceptible,0
573.26073,Klebsiella pneumoniae strain 5012STDY7312711,meropenem,Susceptible,0
573.14203,Klebsiella pneumoniae KPN514ec,meropenem,Susceptible,0
573.13803,Klebsiella pneumoniae KPN1956ec,meropenem,Susceptible,0
573.14403,Klebsiella pneumoniae KPN796ec,meropenem,Susceptible,0
573.26271,Klebsiella pneumoniae strain 5012STDY7626390,meropenem,Susceptible,0
573.13106,Klebsiella pneumoniae KPN1102ec,meropenem,Susceptible,0
573.57,Klebsiella pneumoniae strain PB122,meropenem,Susceptible,0
573.13157,Klebsiella pneumoniae KPN1162ec,meropenem,Susceptible,0
573.13089,Klebsiella pneumoniae KPN1077ec,meropenem,Susceptible,0
573.3425,Klebsiella pneumoniae strain INF250-sc-2280154,meropenem,Susceptible,0
573.13375,Klebsiella pneumoniae KPN1433ec,meropenem,Susceptible,0
573.5825,Klebsiella pneumoniae strain W2-13-ERG7,meropenem,Susceptible,0
573.14176,Klebsiella pneumoniae KPN465ec,meropenem,Susceptible,0
573.13985,Klebsiella pneumoniae KPN244ec,meropenem,Susceptible,0
573.13993,Klebsiella pneumoniae KPN252ec,meropenem,Susceptible,0
573.13635,Klebsiella pneumoniae KPN1735ec,meropenem,Susceptible,0
573.12991,Klebsiella pneumoniae 62,meropenem,Susceptible,0
573.5827,Klebsiella pneumoniae strain F1-9-ERG1,meropenem,Susceptible,0
573.67311,Klebsiella pneumoniae ERR7221315,meropenem,Susceptible,0
573.13332,Klebsiella pneumoniae KPN1382ec,meropenem,Susceptible,0
573.14178,Klebsiella pneumoniae KPN468ec,meropenem,Susceptible,0
573.13244,Klebsiella pneumoniae KPN1265ec,meropenem,Susceptible,0
573.13504,Klebsiella pneumoniae KPN1578ec,meropenem,Susceptible,0
573.26267,Klebsiella pneumoniae strain 5012STDY7626387,meropenem,Susceptible,0
573.13857,Klebsiella pneumoniae KPN202ec,meropenem,Susceptible,0
573.14258,Klebsiella pneumoniae KPN584ec,meropenem,Susceptible,0
573.26166,Klebsiella pneumoniae strain 5012STDY7312603,meropenem,Susceptible,0
573.14106,Klebsiella pneumoniae KPN383ec,meropenem,Susceptible,0
573.12889,Klebsiella pneumoniae 51,meropenem,Susceptible,0
573.2427,Klebsiella pneumoniae strain 255,meropenem,Susceptible,0
573.13472,Klebsiella pneumoniae KPN1543ec,meropenem,Susceptible,0
573.46078,Klebsiella pneumoniae INF073,meropenem,Susceptible,0
573.5806,Klebsiella pneumoniae strain PB107,meropenem,Susceptible,0
573.12949,Klebsiella pneumoniae 3281,meropenem,Susceptible,0
573.46112,Klebsiella pneumoniae KSB2_2D,meropenem,Susceptible,0
573.13181,Klebsiella pneumoniae KPN1189ec,meropenem,Susceptible,0
573.13856,Klebsiella pneumoniae KPN2029ec,meropenem,Susceptible,0
573.1382,Klebsiella pneumoniae KPN1987ec,meropenem,Susceptible,0
573.14083,Klebsiella pneumoniae KPN358ec,meropenem,Susceptible,0
573.2631,Klebsiella pneumoniae strain 5012STDY7626428,meropenem,Susceptible,0
573.14015,Klebsiella pneumoniae KPN277ec,meropenem,Susceptible,0
573.14544,Klebsiella pneumoniae KPN988ec,meropenem,Susceptible,0
573.15561,Klebsiella pneumoniae strain KSB1_2G,meropenem,Susceptible,0
573.13502,Klebsiella pneumoniae KPN1575ec,meropenem,Susceptible,0
573.13463,Klebsiella pneumoniae KPN1532ec,meropenem,Susceptible,0
573.15368,Klebsiella pneumoniae strain KSB1_10J,meropenem,Susceptible,0
573.13372,Klebsiella pneumoniae KPN1430ec,meropenem,Susceptible,0
573.13135,Klebsiella pneumoniae KPN1134ec,meropenem,Susceptible,0
573.33391,Klebsiella pneumoniae strain PMK10,meropenem,Susceptible,0
573.14233,Klebsiella pneumoniae KPN555ec,meropenem,Susceptible,0
573.12868,Klebsiella pneumoniae 78,meropenem,Susceptible,0
72407.534,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864867,meropenem,Susceptible,0
573.15538,Klebsiella pneumoniae strain KSB1_2A,meropenem,Susceptible,0
573.12899,Klebsiella pneumoniae 3368,meropenem,Susceptible,0
573.13818,Klebsiella pneumoniae KPN1985ec,meropenem,Susceptible,0
573.5814,Klebsiella pneumoniae strain PB199,meropenem,Susceptible,0
573.24302,Klebsiella pneumoniae strain 415,meropenem,Susceptible,0
573.26219,Klebsiella pneumoniae strain 5012STDY7312683,meropenem,Susceptible,0
573.12969,Klebsiella pneumoniae 3295,meropenem,Susceptible,0
573.13505,Klebsiella pneumoniae KPN157ec,meropenem,Susceptible,0
573.34248,Klebsiella pneumoniae strain INF148-sc-2279987,meropenem,Susceptible,0
573.13409,Klebsiella pneumoniae KPN1471ec,meropenem,Susceptible,0
573.12874,Klebsiella pneumoniae 3294,meropenem,Susceptible,0
573.13974,Klebsiella pneumoniae KPN228ec,meropenem,Susceptible,0
573.13144,Klebsiella pneumoniae KPN1146ec,meropenem,Susceptible,0
573.13343,Klebsiella pneumoniae KPN1394ec,meropenem,Susceptible,0
573.13795,Klebsiella pneumoniae KPN1948ec,meropenem,Susceptible,0
573.15373,Klebsiella pneumoniae strain KSB1_7J,meropenem,Susceptible,0
573.15518,Klebsiella pneumoniae strain INF072,meropenem,Susceptible,0
573.14508,Klebsiella pneumoniae KPN940ec,meropenem,Susceptible,0
573.14299,Klebsiella pneumoniae KPN648ec,meropenem,Susceptible,0
573.6611,Klebsiella pneumoniae ERR1813608,meropenem,Susceptible,0
573.5818,Klebsiella pneumoniae strain PB497,meropenem,Susceptible,0
573.13621,Klebsiella pneumoniae KPN1718ec,meropenem,Susceptible,0
573.13385,Klebsiella pneumoniae KPN1444ec,meropenem,Susceptible,0
573.13125,Klebsiella pneumoniae KPN1123ec,meropenem,Susceptible,0
573.12958,Klebsiella pneumoniae 3270,meropenem,Susceptible,0
573.24283,Klebsiella pneumoniae strain 313,meropenem,Susceptible,0
573.1354,Klebsiella pneumoniae KPN1623ec,meropenem,Susceptible,0
573.13934,Klebsiella pneumoniae KPN2118ec,meropenem,Susceptible,0
573.14173,Klebsiella pneumoniae KPN462ec,meropenem,Susceptible,0
573.14245,Klebsiella pneumoniae KPN571ec,meropenem,Susceptible,0
72407.48,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864742,meropenem,Susceptible,0
573.34284,Klebsiella pneumoniae strain INF327-sc-2280132,meropenem,Susceptible,0
573.15551,Klebsiella pneumoniae strain KSB1_2E,meropenem,Susceptible,0
573.13841,Klebsiella pneumoniae KPN2010ec,meropenem,Susceptible,0
573.24259,Klebsiella pneumoniae strain 193,meropenem,Susceptible,0
573.13994,Klebsiella pneumoniae KPN254ec,meropenem,Susceptible,0
573.13151,Klebsiella pneumoniae KPN1153ec,meropenem,Susceptible,0
573.14326,Klebsiella pneumoniae KPN697ec,meropenem,Susceptible,0
573.13294,Klebsiella pneumoniae KPN1333ec,meropenem,Susceptible,0
573.12887,Klebsiella pneumoniae 3314,meropenem,Susceptible,0
573.14283,Klebsiella pneumoniae KPN616ec,meropenem,Susceptible,0
573.13091,Klebsiella pneumoniae KPN1079ec,meropenem,Susceptible,0
573.13596,Klebsiella pneumoniae KPN1693ec,meropenem,Susceptible,0
573.26207,Klebsiella pneumoniae strain 5012STDY7312671,meropenem,Susceptible,0
573.13768,Klebsiella pneumoniae KPN1912ec,meropenem,Susceptible,0
72407.502,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744,meropenem,Susceptible,0
573.14166,Klebsiella pneumoniae KPN450ec,meropenem,Susceptible,0
573.13699,Klebsiella pneumoniae KPN1835ec,meropenem,Susceptible,0
573.13099,Klebsiella pneumoniae KPN1093ec,meropenem,Susceptible,0
573.13437,Klebsiella pneumoniae KPN1500ec,meropenem,Susceptible,0
573.26298,Klebsiella pneumoniae strain 5012STDY7626415,meropenem,Susceptible,0
573.14529,Klebsiella pneumoniae KPN965ec,meropenem,Susceptible,0
573.14527,Klebsiella pneumoniae KPN962ec,meropenem,Susceptible,0
573.14113,Klebsiella pneumoniae KPN390ec,meropenem,Susceptible,0
573.2608,Klebsiella pneumoniae strain 5012STDY7312712,meropenem,Susceptible,0
573.13468,Klebsiella pneumoniae KPN1537ec,meropenem,Susceptible,0
573.13,Klebsiella pneumoniae 33,meropenem,Susceptible,0
573.13231,Klebsiella pneumoniae KPN1251ec,meropenem,Susceptible,0
573.12933,Klebsiella pneumoniae 76,meropenem,Susceptible,0
573.24291,Klebsiella pneumoniae strain 361,meropenem,Susceptible,0
573.14307,Klebsiella pneumoniae KPN676ec,meropenem,Susceptible,0
573.13031,Klebsiella pneumoniae KPN1000ec,meropenem,Susceptible,0
573.13608,Klebsiella pneumoniae KPN1705ec,meropenem,Susceptible,0
573.1536,Klebsiella pneumoniae strain INF249,meropenem,Susceptible,0
72407.584,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864809,meropenem,Susceptible,0
573.13354,Klebsiella pneumoniae KPN1410ec,meropenem,Susceptible,0
573.13216,Klebsiella pneumoniae KPN1233ec,meropenem,Susceptible,0
573.26308,Klebsiella pneumoniae strain 5012STDY7626426,meropenem,Susceptible,0
573.24268,Klebsiella pneumoniae strain 246,meropenem,Susceptible,0
573.26162,Klebsiella pneumoniae strain 5012STDY7312600,meropenem,Susceptible,0
573.7024,Klebsiella pneumoniae strain AR_0012,meropenem,Susceptible,0
573.5684,Klebsiella pneumoniae strain PB506,meropenem,Susceptible,0
573.13066,Klebsiella pneumoniae KPN1044ec,meropenem,Susceptible,0
573.14072,Klebsiella pneumoniae KPN342ec,meropenem,Susceptible,0
573.13659,Klebsiella pneumoniae KPN1764ec,meropenem,Susceptible,0
573.13117,Klebsiella pneumoniae KPN1115ec,meropenem,Susceptible,0
573.13111,Klebsiella pneumoniae KPN1107ec,meropenem,Susceptible,0
573.14282,Klebsiella pneumoniae KPN615ec,meropenem,Susceptible,0
573.13057,Klebsiella pneumoniae KPN1034ec,meropenem,Susceptible,0
573.1366,Klebsiella pneumoniae KPN1766ec,meropenem,Susceptible,0
573.14073,Klebsiella pneumoniae KPN343ec,meropenem,Susceptible,0
573.5795,Klebsiella pneumoniae strain PB425,meropenem,Susceptible,0
573.26154,Klebsiella pneumoniae strain 5012STDY7312593,meropenem,Susceptible,0
573.14075,Klebsiella pneumoniae KPN347ec,meropenem,Susceptible,0
573.13637,Klebsiella pneumoniae KPN1738ec,meropenem,Susceptible,0
573.14404,Klebsiella pneumoniae KPN797ec,meropenem,Susceptible,0
573.67205,Klebsiella pneumoniae ERR7221186,meropenem,Susceptible,0
573.66149,Klebsiella pneumoniae ERR2106420,meropenem,Susceptible,0
573.13532,Klebsiella pneumoniae KPN1611ec,meropenem,Susceptible,0
573.13639,Klebsiella pneumoniae KPN1740ec,meropenem,Susceptible,0
573.15563,Klebsiella pneumoniae strain KSB1_4G,meropenem,Susceptible,0
573.14416,Klebsiella pneumoniae KPN816ec,meropenem,Susceptible,0
573.14344,Klebsiella pneumoniae KPN718ec,meropenem,Susceptible,0
573.26286,Klebsiella pneumoniae strain 5012STDY7626404,meropenem,Susceptible,0
573.5724,Klebsiella pneumoniae strain F1-9-ERG2,meropenem,Susceptible,0
573.15597,Klebsiella pneumoniae strain INF312,meropenem,Susceptible,0
573.26273,Klebsiella pneumoniae strain 5012STDY7626391,meropenem,Susceptible,0
573.13458,Klebsiella pneumoniae KPN1526ec,meropenem,Susceptible,0
573.26098,Klebsiella pneumoniae strain 5012STDY7312706,meropenem,Susceptible,0
72407.567,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864787,meropenem,Susceptible,0
573.15581,Klebsiella pneumoniae strain KSB2_1C,meropenem,Susceptible,0
573.13223,Klebsiella pneumoniae KPN1242ec,meropenem,Susceptible,0
573.1387,Klebsiella pneumoniae KPN2044ec,meropenem,Susceptible,0
573.33409,Klebsiella pneumoniae strain PMK24,meropenem,Susceptible,0
72407.595,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864828,meropenem,Susceptible,0
573.14427,Klebsiella pneumoniae KPN830ec,meropenem,Susceptible,0
573.12919,Klebsiella pneumoniae 3346,meropenem,Susceptible,0
573.14042,Klebsiella pneumoniae KPN307ec,meropenem,Susceptible,0
573.13713,Klebsiella pneumoniae KPN1850ec,meropenem,Susceptible,0
573.15595,Klebsiella pneumoniae strain KSB1_6J,meropenem,Susceptible,0
573.13168,Klebsiella pneumoniae KPN1174ec,meropenem,Susceptible,0
573.13395,Klebsiella pneumoniae KPN1454ec,meropenem,Susceptible,0
573.18476,Klebsiella pneumoniae strain CCUG 70742,meropenem,Susceptible,0
573.13915,Klebsiella pneumoniae KPN2092ec,meropenem,Susceptible,0
573.24312,Klebsiella pneumoniae strain 524,meropenem,Susceptible,0
573.14432,Klebsiella pneumoniae KPN837ec,meropenem,Susceptible,0
573.14439,Klebsiella pneumoniae KPN849ec,meropenem,Susceptible,0
573.14224,Klebsiella pneumoniae KPN542ec,meropenem,Susceptible,0
573.13792,Klebsiella pneumoniae KPN1942ec,meropenem,Susceptible,0
573.14332,Klebsiella pneumoniae KPN704ec,meropenem,Susceptible,0
573.26195,Klebsiella pneumoniae strain 5012STDY7312661,meropenem,Susceptible,0
573.14215,Klebsiella pneumoniae KPN530ec,meropenem,Susceptible,0
573.13936,Klebsiella pneumoniae KPN2122ec,meropenem,Susceptible,0
573.13338,Klebsiella pneumoniae KPN1388ec,meropenem,Susceptible,0
573.34302,Klebsiella pneumoniae strain KSB1_10B-sc-2280232,meropenem,Susceptible,0
573.13759,Klebsiella pneumoniae KPN189ec,meropenem,Susceptible,0
573.14047,Klebsiella pneumoniae KPN313ec,meropenem,Susceptible,0
573.2617,Klebsiella pneumoniae strain 5012STDY7312610,meropenem,Susceptible,0
573.5796,Klebsiella pneumoniae strain PB209,meropenem,Susceptible,0
573.34239,Klebsiella pneumoniae strain INF133-sc-2279960,meropenem,Susceptible,0
573.26253,Klebsiella pneumoniae strain 5012STDY7626374,meropenem,Susceptible,0
573.14142,Klebsiella pneumoniae KPN422ec,meropenem,Susceptible,0
573.26266,Klebsiella pneumoniae strain 5012STDY7626385,meropenem,Susceptible,0
573.13581,Klebsiella pneumoniae KPN1677ec,meropenem,Susceptible,0
573.13022,Klebsiella pneumoniae 40,meropenem,Susceptible,0
573.13006,Klebsiella pneumoniae 30,meropenem,Susceptible,0
573.14381,Klebsiella pneumoniae KPN765ec,meropenem,Susceptible,0
573.5678,Klebsiella pneumoniae strain PB28,meropenem,Susceptible,0
573.14351,Klebsiella pneumoniae KPN725ec,meropenem,Susceptible,0
573.67216,Klebsiella pneumoniae ERR7221194,meropenem,Susceptible,0
573.12888,Klebsiella pneumoniae 3279,meropenem,Susceptible,0
573.33393,Klebsiella pneumoniae strain PMK12,meropenem,Susceptible,0
573.14155,Klebsiella pneumoniae KPN437ec,meropenem,Susceptible,0
573.26319,Klebsiella pneumoniae strain 5012STDY7626439,meropenem,Susceptible,0
573.14319,Klebsiella pneumoniae KPN688ec,meropenem,Susceptible,0
573.13921,Klebsiella pneumoniae KPN2100ec,meropenem,Susceptible,0
573.12907,Klebsiella pneumoniae 89,meropenem,Susceptible,0
573.13239,Klebsiella pneumoniae KPN1260ec,meropenem,Susceptible,0
573.4612,Klebsiella pneumoniae KSB1_5A,meropenem,Susceptible,0
573.34252,Klebsiella pneumoniae strain KSB1_8D-sc-2280250,meropenem,Susceptible,0
573.1326,Klebsiella pneumoniae KPN1281ec,meropenem,Susceptible,0
573.4609,Klebsiella pneumoniae KSB1_3B,meropenem,Susceptible,0
573.26193,Klebsiella pneumoniae strain 5012STDY7312624,meropenem,Susceptible,0
573.13982,Klebsiella pneumoniae KPN237ec,meropenem,Susceptible,0
573.13925,Klebsiella pneumoniae KPN2106ec,meropenem,Susceptible,0
573.13606,Klebsiella pneumoniae KPN1703ec,meropenem,Susceptible,0
573.13493,Klebsiella pneumoniae KPN1565ec,meropenem,Susceptible,0
573.13498,Klebsiella pneumoniae KPN1570ec,meropenem,Susceptible,0
573.14302,Klebsiella pneumoniae KPN660ec,meropenem,Susceptible,0
573.1369,Klebsiella pneumoniae KPN1824ec,meropenem,Susceptible,0
573.137,Klebsiella pneumoniae KPN1836ec,meropenem,Susceptible,0
573.13642,Klebsiella pneumoniae KPN1744ec,meropenem,Susceptible,0
573.1455,Klebsiella pneumoniae KPN999ec,meropenem,Susceptible,0
573.13554,Klebsiella pneumoniae KPN1646ec,meropenem,Susceptible,0
573.14177,Klebsiella pneumoniae KPN467ec,meropenem,Susceptible,0
573.5692,Klebsiella pneumoniae strain PB21,meropenem,Susceptible,0
573.263,Klebsiella pneumoniae strain 5012STDY7626419,meropenem,Susceptible,0
573.26191,Klebsiella pneumoniae strain 5012STDY7312626,meropenem,Susceptible,0
573.13871,Klebsiella pneumoniae KPN2045ec,meropenem,Susceptible,0
573.13567,Klebsiella pneumoniae KPN1660ec,meropenem,Susceptible,0
573.13814,Klebsiella pneumoniae KPN1980ec,meropenem,Susceptible,0
573.66104,Klebsiella pneumoniae ERR1811835,meropenem,Susceptible,0
573.138,Klebsiella pneumoniae KPN1952ec,meropenem,Susceptible,0
573.14459,Klebsiella pneumoniae KPN877ec,meropenem,Susceptible,0
573.13862,Klebsiella pneumoniae KPN2036ec,meropenem,Susceptible,0
573.13146,Klebsiella pneumoniae KPN1148ec,meropenem,Susceptible,0
573.14191,Klebsiella pneumoniae KPN484ec,meropenem,Susceptible,0
573.13045,Klebsiella pneumoniae KPN1019ec,meropenem,Susceptible,0
72407.499,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864838,meropenem,Susceptible,0
573.26075,Klebsiella pneumoniae strain 5012STDY7312723,meropenem,Susceptible,0
72407.698,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864790,meropenem,Susceptible,0
573.13227,Klebsiella pneumoniae KPN1246ec,meropenem,Susceptible,0
573.26289,Klebsiella pneumoniae strain 5012STDY7626411,meropenem,Susceptible,0
573.24286,Klebsiella pneumoniae strain 336,meropenem,Susceptible,0
573.13609,Klebsiella pneumoniae KPN1706ec,meropenem,Susceptible,0
72407.566,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864886,meropenem,Susceptible,0
72407.583,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864800,meropenem,Susceptible,0
573.33419,Klebsiella pneumoniae strain PMK6,meropenem,Susceptible,0
573.14495,Klebsiella pneumoniae KPN923ec,meropenem,Susceptible,0
573.14107,Klebsiella pneumoniae KPN384ec,meropenem,Susceptible,0
573.26179,Klebsiella pneumoniae strain 5012STDY7312614,meropenem,Susceptible,0
573.13482,Klebsiella pneumoniae KPN1552ec,meropenem,Susceptible,0
573.1442,Klebsiella pneumoniae KPN821ec,meropenem,Susceptible,0
573.14481,Klebsiella pneumoniae KPN906ec,meropenem,Susceptible,0
573.13445,Klebsiella pneumoniae KPN1512ec,meropenem,Susceptible,0
573.15366,Klebsiella pneumoniae strain INF042,meropenem,Susceptible,0
573.13152,Klebsiella pneumoniae KPN1154ec,meropenem,Susceptible,0
573.26224,Klebsiella pneumoniae strain 5012STDY7312690,meropenem,Susceptible,0
573.13081,Klebsiella pneumoniae KPN1066ec,meropenem,Susceptible,0
573.14175,Klebsiella pneumoniae KPN464ec,meropenem,Susceptible,0
573.13805,Klebsiella pneumoniae KPN1960ec,meropenem,Susceptible,0
573.13286,Klebsiella pneumoniae KPN1326ec,meropenem,Susceptible,0
72407.507,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864942,meropenem,Susceptible,0
72407.516,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864755,meropenem,Susceptible,0
573.12879,Klebsiella pneumoniae 3289,meropenem,Susceptible,0
573.12935,Klebsiella pneumoniae 104,meropenem,Susceptible,0
573.12924,Klebsiella pneumoniae 3230,meropenem,Susceptible,0
573.5682,Klebsiella pneumoniae strain PB14,meropenem,Susceptible,0
573.26122,Klebsiella pneumoniae strain 5012STDY7312577,meropenem,Susceptible,0
573.13481,Klebsiella pneumoniae KPN1551ec,meropenem,Susceptible,0
573.26172,Klebsiella pneumoniae strain 5012STDY7312611,meropenem,Susceptible,0
573.26102,Klebsiella pneumoniae strain 5012STDY7312705,meropenem,Susceptible,0
573.5816,Klebsiella pneumoniae strain W2-5-ERG5,meropenem,Susceptible,0
573.14295,Klebsiella pneumoniae KPN635ec,meropenem,Susceptible,0
573.13652,Klebsiella pneumoniae KPN1756ec,meropenem,Susceptible,0
573.13038,Klebsiella pneumoniae KPN1011ec,meropenem,Susceptible,0
573.13556,Klebsiella pneumoniae KPN1648ec,meropenem,Susceptible,0
573.13126,Klebsiella pneumoniae KPN1124ec,meropenem,Susceptible,0
573.12951,Klebsiella pneumoniae 97,meropenem,Susceptible,0
573.13428,Klebsiella pneumoniae KPN1490ec,meropenem,Susceptible,0
573.26248,Klebsiella pneumoniae strain 5012STDY7626367,meropenem,Susceptible,0
573.1444,Klebsiella pneumoniae KPN848ec,meropenem,Susceptible,0
573.13443,Klebsiella pneumoniae KPN1509ec,meropenem,Susceptible,0
573.5805,Klebsiella pneumoniae strain PB517,meropenem,Susceptible,0
573.13744,Klebsiella pneumoniae KPN1880ec,meropenem,Susceptible,0
573.12862,Klebsiella pneumoniae 3288,meropenem,Susceptible,0
573.13279,Klebsiella pneumoniae KPN1316ec,meropenem,Susceptible,0
573.13749,Klebsiella pneumoniae KPN1888ec,meropenem,Susceptible,0
573.67341,Klebsiella pneumoniae ERR7221438,meropenem,Susceptible,0
573.13594,Klebsiella pneumoniae KPN1691ec,meropenem,Susceptible,0
573.13903,Klebsiella pneumoniae KPN2080ec,meropenem,Susceptible,0
573.15617,Klebsiella pneumoniae strain KSB2_5C,meropenem,Susceptible,0
573.14533,Klebsiella pneumoniae KPN973ec,meropenem,Susceptible,0
573.1414,Klebsiella pneumoniae KPN420ec,meropenem,Susceptible,0
573.26077,Klebsiella pneumoniae strain 5012STDY7312718,meropenem,Susceptible,0
573.13562,Klebsiella pneumoniae KPN1653ec,meropenem,Susceptible,0
573.5794,Klebsiella pneumoniae strain PB450,meropenem,Susceptible,0
573.13774,Klebsiella pneumoniae KPN1920ec,meropenem,Susceptible,0
573.24381,Klebsiella pneumoniae strain MUGSI_227,meropenem,Susceptible,0
573.15579,Klebsiella pneumoniae strain KSB2_7B,meropenem,Susceptible,0
573.13344,Klebsiella pneumoniae KPN1398ec,meropenem,Susceptible,0
573.5823,Klebsiella pneumoniae strain W2-13-ERG3,meropenem,Susceptible,0
573.26311,Klebsiella pneumoniae strain 5012STDY7626430,meropenem,Susceptible,0
573.13102,Klebsiella pneumoniae KPN1096ec,meropenem,Susceptible,0
573.26316,Klebsiella pneumoniae strain 5012STDY7626436,meropenem,Susceptible,0
573.13309,Klebsiella pneumoniae KPN1349ec,meropenem,Susceptible,0
573.15573,Klebsiella pneumoniae strain KSB2_6A,meropenem,Susceptible,0
573.13599,Klebsiella pneumoniae KPN1696ec,meropenem,Susceptible,0
573.13643,Klebsiella pneumoniae KPN1746ec,meropenem,Susceptible,0
72407.557,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864785,meropenem,Susceptible,0
573.13787,Klebsiella pneumoniae KPN1936ec,meropenem,Susceptible,0
573.14285,Klebsiella pneumoniae KPN618ec,meropenem,Susceptible,0
573.26296,Klebsiella pneumoniae strain 5012STDY7626416,meropenem,Susceptible,0
573.13296,Klebsiella pneumoniae KPN1335ec,meropenem,Susceptible,0
573.13826,Klebsiella pneumoniae KPN1993ec,meropenem,Susceptible,0
573.12989,Klebsiella pneumoniae 46,meropenem,Susceptible,0
573.14059,Klebsiella pneumoniae KPN325ec,meropenem,Susceptible,0
573.13848,Klebsiella pneumoniae KPN2019ec,meropenem,Susceptible,0
573.15627,Klebsiella pneumoniae strain KSB1_5G,meropenem,Susceptible,0
72407.494,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864839,meropenem,Susceptible,0
573.1298,Klebsiella pneumoniae 101,meropenem,Susceptible,0
573.13302,Klebsiella pneumoniae KPN1341ec,meropenem,Susceptible,0
573.13946,Klebsiella pneumoniae KPN2154ec,meropenem,Susceptible,0
573.1327,Klebsiella pneumoniae KPN1303ec,meropenem,Susceptible,0
573.13137,Klebsiella pneumoniae KPN1136ec,meropenem,Susceptible,0
573.18086,Klebsiella pneumoniae strain AR376,meropenem,Susceptible,0
573.1304,Klebsiella pneumoniae KPN1013ec,meropenem,Susceptible,0
573.15553,Klebsiella pneumoniae strain KSB1_6E,meropenem,Susceptible,0
573.14297,Klebsiella pneumoniae KPN639ec,meropenem,Susceptible,0
573.13579,Klebsiella pneumoniae KPN1675ec,meropenem,Susceptible,0
573.13299,Klebsiella pneumoniae KPN1338ec,meropenem,Susceptible,0
573.24285,Klebsiella pneumoniae strain 335,meropenem,Susceptible,0
573.13133,Klebsiella pneumoniae KPN1132ec,meropenem,Susceptible,0
573.13194,Klebsiella pneumoniae KPN1203ec,meropenem,Susceptible,0
72407.561,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864884,meropenem,Susceptible,0
573.26167,Klebsiella pneumoniae strain 5012STDY7312599,meropenem,Susceptible,0
573.13446,Klebsiella pneumoniae KPN1513ec,meropenem,Susceptible,0
573.14018,Klebsiella pneumoniae KPN280ec,meropenem,Susceptible,0
573.26114,Klebsiella pneumoniae strain 5012STDY7312731,meropenem,Susceptible,0
573.12955,Klebsiella pneumoniae 126,meropenem,Susceptible,0
573.1318,Klebsiella pneumoniae KPN1188ec,meropenem,Susceptible,0
573.13756,Klebsiella pneumoniae KPN1895ec,meropenem,Susceptible,0
573.14125,Klebsiella pneumoniae KPN404ec,meropenem,Susceptible,0
573.13772,Klebsiella pneumoniae KPN1918ec,meropenem,Susceptible,0
573.26163,Klebsiella pneumoniae strain 5012STDY7312602,meropenem,Susceptible,0
573.26086,Klebsiella pneumoniae strain 5012STDY7312719,meropenem,Susceptible,0
72407.493,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864844,meropenem,Susceptible,0
573.13203,Klebsiella pneumoniae KPN1213ec,meropenem,Susceptible,0
573.1309,Klebsiella pneumoniae KPN1078ec,meropenem,Susceptible,0
573.12859,Klebsiella pneumoniae 3248,meropenem,Susceptible,0
573.1418,Klebsiella pneumoniae KPN470ec,meropenem,Susceptible,0
573.14012,Klebsiella pneumoniae KPN274ec,meropenem,Susceptible,0
573.26322,Klebsiella pneumoniae strain 5012STDY7626442,meropenem,Susceptible,0
573.13509,Klebsiella pneumoniae KPN1584ec,meropenem,Susceptible,0
573.13267,Klebsiella pneumoniae KPN129ec,meropenem,Susceptible,0
573.2614,Klebsiella pneumoniae strain 5012STDY7312579,meropenem,Susceptible,0
573.13479,Klebsiella pneumoniae KPN154ec,meropenem,Susceptible,0
573.14348,Klebsiella pneumoniae KPN722ec,meropenem,Susceptible,0
573.13801,Klebsiella pneumoniae KPN1953ec,meropenem,Susceptible,0
573.5691,Klebsiella pneumoniae strain PB484,meropenem,Susceptible,0
72407.594,Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864825,meropenem,Susceptible,0
573.14093,Klebsiella pneumoniae KPN370ec,meropenem,Susceptible,0
573.14514,Klebsiella pneumoniae KPN946ec,meropenem,Susceptible,0
573.13611,Klebsiella pneumoniae KPN1708ec,meropenem,Susceptible,0
573.14379,Klebsiella pneumoniae KPN762ec,meropenem,Susceptible,0
573.66101,Klebsiella pneumoniae ERR1811832,meropenem,Susceptible,0
